first_author,title,year,character,gender,n_words,play_total_words
"Булгаков, Михаил Афанасьевич",Война и мир,1932,Краснорожий,MALE,61,10116
"Булгаков, Михаил Афанасьевич",Война и мир,1932,Плясун,MALE,55,10116
"Булгаков, Михаил Афанасьевич",Война и мир,1932,Молодой,MALE,84,10116
"Булгаков, Михаил Афанасьевич",Война и мир,1932,Старый,MALE,33,10116
"Булгаков, Михаил Афанасьевич",Война и мир,1932,Фельдфебель I,MALE,20,10116
"Булгаков, Михаил Афанасьевич",Война и мир,1932,Фельдфебель II,MALE,16,10116
"Булгаков, Михаил Афанасьевич",Война и мир,1932,Песельник,MALE,15,10116
"Булгаков, Михаил Афанасьевич",Батум,1939,Ректор,MALE,266,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Сталин,MALE,2666,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Инспектор,MALE,26,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Одноклассник,MALE,234,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Варсонофий,MALE,110,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Наташа,FEMALE,356,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Сильвестр,MALE,271,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Порфирий,MALE,871,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Миха,MALE,208,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Теофил,MALE,40,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Канделаки,MALE,273,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Котэ,MALE,7,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Климов,MALE,113,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Хиримьянц,MALE,11,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Тодрия,MALE,4,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Приказчик,MALE,50,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Адъютант,MALE,169,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Губернатор,MALE,1522,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Трейниц,MALE,780,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Ваншейдт,MALE,223,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Кякива,MALE,140,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Геронтий,MALE,124,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Полицеймейстер,MALE,92,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Городовой,MALE,5,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Околоточный,MALE,32,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Дариспан,MALE,48,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Реджеб,MALE,312,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Вано,MALE,52,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Первый надзиратель,MALE,71,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Уголовный,MALE,251,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Второй надзиратель,MALE,4,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Начальник тюрьмы,MALE,30,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Уголовные,MALE,9,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Николай,MALE,438,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Флигель-адъютант,MALE,7,10069
"Булгаков, Михаил Афанасьевич",Батум,1939,Министр,MALE,254,10069
"Булгаков, Михаил Афанасьевич",Адам и Ева,1931,Адам,MALE,1324,11518
"Булгаков, Михаил Афанасьевич",Адам и Ева,1931,Ева,FEMALE,1831,11518
